id,contentLength,ari,colemanIndex,fleschKincaid,fleschReading,gunningFox,smog,sentenceCount,wordCount,nTag,perplexity,loc,hasAnswer,hasCode
23950961,154,17.055,4.815,15.784,60.27,19.2,11.208,1,44,2,0,6,t,t
23950974,183,0.571,3.335,3.659,87,6,7.554,5,51,2,0,12,f,t
23950963,362,12.436,7.376,11.761,65.361,15.2,12.458,3,92,3,0,10,t,t
23950967,177,20.084,5.476,19.414,43.149,21.2,11.208,1,49,3,0,11,t,t
23950968,90,8.232,5.288,8.028,80.25,11.2,8.842,1,24,4,0,4,f,t
23950979,251,2.175,4.944,4.792,80.002,6.4,7.794,6,65,2,0,4,t,t
23950983,425,15.474,10.55,14.398,48.239,16.4,13.559,3,95,4,0,10,f,t
23950986,117,2.918,5.812,5.329,73.483,7.6,8.842,3,28,3,0,2,t,f
23950989,545,9.366,8.476,9.389,65.445,11.6,10.864,6,127,2,0,10,f,t
23950990,386,6.751,5.935,6.96,80.785,10,8.842,5,100,3,0,6,t,t
23950994,582,6.342,6.362,6.534,81.164,8.8,8.076,8,148,1,0,4,f,t
23950997,265,5.847,9.579,6.865,62.171,10,10.126,6,55,4,0,8,f,t
23951001,142,15.337,9.545,13.728,55.413,15.6,11.208,1,33,3,0,8,t,t
23951013,455,11.66,6.916,11.509,62.866,14.4,12.162,4,113,4,0,2,f,f
23951016,480,10.399,9.622,10.291,59.4,14,13.024,5,107,2,0,2,t,f
23951017,1141,15.253,6.234,14.715,57.465,17.2,11.698,8,305,3,0,11,f,f
23951019,240,26.902,9,23.615,27.275,26.8,17.122,1,57,3,0,13,t,t
23951020,326,7.296,9.244,7.565,66.118,10.4,10.794,5,71,3,0,4,t,t
23953294,204,22.679,8.722,19.414,43.149,21.2,11.208,1,49,2,0,4,f,t
23951024,438,24.532,8.538,22.112,30.929,23.6,13.817,2,106,4,0,8,f,t
23951026,82,8.397,8.62,9.209,62.876,9.6,8.842,1,19,4,0,2,f,f
23951027,233,5.167,6.707,6.727,71.768,8.8,9.516,4,56,3,0,5,f,t
23951029,191,3.054,5.159,5.322,78.724,9.6,10.126,4,49,2,0,4,f,t
23951031,141,15.707,10.883,13.023,55.125,13.2,8.842,1,30,2,0,7,t,t
23951034,636,10.813,7.368,9.711,71.453,12,9.726,6,155,4,0,8,t,t
23951039,263,7.775,4.715,9.339,70.85,11.6,9.726,3,72,1,0,2,f,f
23951040,493,13.989,11.392,13.126,46.817,16,14.555,4,103,3,0,8,f,f
23951042,200,4.864,4.618,7.222,75.939,11.2,11.208,3,55,2,0,6,t,t
23951043,248,5.344,7.146,6.22,77.632,8.4,8.842,4,61,3,0,6,f,t
23951046,534,14.752,10.314,13.929,46.853,15.2,12.603,4,116,2,0,5,f,f
23951056,387,1.348,3.112,3.748,89.762,5.2,5.822,9,109,4,0,3,f,f
23951057,2446,13.348,9.683,12.284,55.437,15.2,13.187,20,544,3,0,17,f,t
23951059,195,7.438,9.546,7.289,67.739,7.2,7.794,3,42,4,0,8,f,t
23951416,339,5.623,6.151,5.98,83.181,8,7.554,5,87,3,0,2,t,f
23951060,564,7.966,7.991,8.783,66.187,9.6,8.842,7,134,4,0,15,t,t
23951062,122,0.108,2.975,1.215,101.043,5.6,7.169,4,33,2,0,7,f,t
23951063,475,12.6,8.405,12.135,57.485,14,11.698,4,111,5,0,3,f,f
23951077,94,2.098,3.495,3.549,92.771,6.4,7.169,2,26,2,0,6,t,t
23951070,251,3.89,3.452,5.591,87.487,8,7.169,4,73,3,0,31,t,t
23951073,90,8.232,5.288,8.028,80.25,11.2,8.842,1,24,2,0,4,f,t
23951074,335,7.854,6.69,8.755,69.699,10,8.842,4,84,3,0,11,f,t
23951075,115,5.381,7.287,5.408,80.333,9.6,10.126,2,27,2,0,4,f,t
23951085,296,16.556,12.32,14.2,48.47,15.6,12.162,2,62,2,0,15,t,t
23951087,322,11.192,8.155,11.058,60.901,13.6,11.855,3,76,3,0,4,f,t
23951088,588,9.448,10.47,9.418,59.855,10.4,10.29,7,127,1,0,2,f,f
23951090,466,5.398,7.152,6.614,72.131,7.6,8.473,8,110,3,0,8,t,t
23951091,143,6.024,5.964,6.933,78.306,9.2,8.842,2,37,3,0,4,f,t
23951093,77,6.704,5.876,8.14,72.325,8,3.129,1,20,3,0,4,f,t
23951094,466,12.393,8.614,12.531,53.313,15.6,13.428,4,108,2,0,2,f,f
23951095,598,8.762,8.54,10.236,57.041,13.2,12.785,7,139,5,0,15,f,t
23951097,296,10.852,10.022,9.925,62.499,10.8,9.726,3,65,3,0,12,f,t
23951098,325,34.26,15.075,29.525,-6.192,28.4,17.122,1,62,3,0,6,f,t
23951101,201,22.391,8.361,19.173,44.876,22,13.024,1,49,1,0,4,t,t
23951103,418,48.258,8.82,39.576,-10.567,42.8,18.244,1,100,5,0,28,f,t
23951105,371,6.764,10.579,9.235,48.444,13.6,12.29,7,77,4,0,10,t,t
23951110,317,7.233,6.539,8.435,70.21,10.8,10.126,4,80,3,0,11,f,t
23951111,159,5.389,9.579,5.506,70.279,8,8.842,4,33,2,0,3,t,t
23951115,109,4.816,6.893,6.272,73.248,8,8.842,2,26,3,0,2,f,f
23951117,519,29.263,22.895,24.759,-12.095,25.2,20.737,2,79,2,0,8,t,t
23951118,147,0.047,2.336,3.147,91.649,4.8,5.985,4,43,3,0,4,t,t
23951119,212,23.448,9.683,21.1,31.063,23.6,15.903,1,49,3,0,4,f,t
23951127,628,5.373,7.363,6.88,69.536,10.4,10.832,11,147,4,0,12,f,t
23951120,1634,22.531,9.865,20.942,28.409,23.6,17.694,8,375,2,0,9,t,t
23951122,113,11.202,4.999,11.64,68.605,12.8,3.129,1,32,1,0,7,t,t
23951123,277,9.779,9.097,11.143,52.577,13.2,12.458,3,63,4,0,8,t,t
23951124,616,6.918,6.458,8.051,72.073,10.4,9.828,8,156,4,0,6,t,t
23951157,244,4.965,8.33,6.293,69.539,8.4,9.387,5,55,5,0,2,f,f
23951363,251,27.565,11.08,24.096,20.265,26.8,18.244,1,55,1,0,2,f,f
23951129,390,7.406,7.38,7.719,73.563,11.2,10.794,5,95,2,0,6,f,t
23951131,266,14.207,9.069,13.552,54.005,17.2,14.555,2,63,2,0,6,f,t
23951132,434,8.454,7.316,9.042,67.994,11.2,10.355,5,106,2,0,5,t,t
23951134,445,5.801,7.696,7.244,70.35,8.8,9.236,7,107,3,0,8,t,t
23951136,327,7.229,5.596,8.986,68.933,13.6,13.024,4,86,3,0,4,f,t
23951142,203,7.972,10.006,9.758,50.631,12,11.855,3,43,3,0,5,f,f
23951143,182,20.052,8.563,18.734,39.12,19.2,11.208,1,44,3,0,5,f,t
23951145,197,3.662,6.827,5.855,63.774,8,8.418,7,42,3,0,6,f,t
23951146,148,3.819,7.616,5.149,72.843,10.4,10.126,4,33,4,0,6,t,t
23951220,2399,54.477,25.038,45.837,-79.504,47.6,33.76,4,346,3,0,16,f,t
23951148,323,13.677,14.388,12.651,40.574,12.4,11.855,3,61,3,0,8,t,t
23951156,1018,6.519,6.806,7.653,72.511,9.2,8.634,14,254,5,0,12,f,t
23951158,270,5.771,6.587,7.005,75.121,10,10.126,4,68,3,0,9,t,t
23951168,215,10.927,7.093,10.553,66.605,11.6,8.842,2,53,3,0,3,f,f
23951173,542,11.11,7.385,10.529,66.598,12,9.387,5,132,4,0,11,f,t
23951176,1873,11.485,11.56,11.778,47.084,14,13.449,19,389,3,0,2,t,f
23951179,1058,10.79,10.532,12.005,45.91,14.8,13.886,11,228,5,0,4,f,t
23951182,282,6.018,6.269,7.163,75.765,9.6,9.516,4,72,3,0,37,f,t
23951184,1329,6.806,8.209,9.157,58.754,10.4,10.658,19,313,2,0,19,f,t
23951186,91,10.001,10,9.91,59.635,10,8.842,1,20,3,0,8,f,f
23951188,382,42.751,10.062,36.65,-12.746,41.2,24.504,1,87,3,0,6,t,t
23951189,96,10.123,8.902,10.154,61.45,14,13.024,1,22,1,0,2,f,f
23951190,113,11.578,6.97,12.187,57.558,15.2,13.024,1,28,1,0,4,f,t
23951198,724,13.373,10.362,12.879,49.334,15.6,13.817,6,157,5,0,12,f,t
23951201,162,4.265,7.705,6.276,66.1,10,10.126,4,36,2,0,3,f,f
23951205,679,10.213,8.837,10.953,56.23,14,13.024,7,156,5,0,3,f,f
23951211,361,5.657,7.215,7.149,69.039,10,10.504,6,85,2,0,5,f,t
23951214,388,9.606,7.005,10.364,63.506,10.8,8.076,4,96,3,0,4,t,t
23951218,445,11.723,8.402,10.888,63.307,12,9.516,4,104,5,0,2,f,f
23951219,719,14.008,12.406,12.471,48.696,14.8,13.559,6,145,5,0,4,f,t
23951222,414,10.266,6.423,10.493,66.586,13.2,11.208,4,105,4,0,14,t,t
23951227,144,15.401,7.123,14.786,54.956,16.8,11.208,1,37,2,0,2,f,f
23951230,171,3.746,5.095,6.551,75.406,7.6,7.794,3,46,2,0,6,f,t
23951232,169,3.339,4.379,6.588,75.733,7.6,7.794,3,47,2,0,4,t,t
23951234,586,7.365,8.579,7.699,70.145,10.8,10.686,8,136,1,0,13,f,t
23951236,205,6.947,8.89,8.848,59.533,11.6,11.855,3,47,2,0,2,f,f
23951239,258,4.159,6.321,6.368,71.846,8.4,9.387,5,63,5,0,7,f,t
23951244,1393,9.208,9.164,9.215,64.172,11.6,11.457,16,316,3,0,8,f,f
23951249,529,4.707,4.396,6.427,81.715,8,7.169,8,147,3,0,8,t,t
23951257,1250,50.193,7.28,41.157,-10.622,44.4,16.322,3,319,5,0,4,f,f
23951252,218,11.084,6.978,11.766,58.797,14.4,12.162,2,54,3,0,7,f,t
23951253,833,44.862,12.077,38.24,-22.363,42,25.254,2,176,4,0,4,f,t
23951255,506,13.517,8.457,13.615,49.993,15.6,13.024,4,118,2,0,4,t,t
23951381,144,7.46,11.491,8.7,49.312,10.4,10.504,3,28,4,0,7,t,f
23951261,237,6.577,4.676,8.109,75.514,10,8.842,3,65,3,0,6,t,t
23951266,325,8.117,10.771,9.009,54.338,10.8,11.208,5,67,2,0,2,f,f
23951273,284,15.399,9.935,14.694,47.598,16.8,13.817,2,65,2,0,6,t,t
23951279,197,9.253,4.688,9.144,77.597,11.2,7.169,2,54,2,0,15,f,t
23951283,337,8.537,8.326,8.692,67.92,10.8,10.686,4,79,2,0,6,t,t
23951284,540,9.498,9.059,9.481,63.598,12,11.538,6,123,3,0,9,t,t
23951286,329,4.937,7.044,5.818,76.502,7.6,8.344,6,78,4,0,7,t,t
23951291,313,35.265,9.454,30.338,7.578,33.2,19.287,1,73,4,0,2,f,f
23951295,134,14.293,8.864,12.378,63.318,15.2,11.208,1,32,1,0,2,t,f
23951298,256,7.635,5.374,8.868,71.858,11.6,10.504,3,68,3,0,17,f,t
23951299,218,10.834,5.727,11.465,63.623,14,11.208,2,57,2,0,11,t,t
23951301,124,14.033,11.291,14.973,34.022,16.4,14.555,1,26,5,0,2,f,f
23951315,380,11.809,13.043,11.075,49.06,15.2,14.192,4,75,2,0,3,f,f
23951318,171,19.079,6.095,17.741,49.797,20.8,13.024,1,46,2,0,10,t,t
23951319,403,14.535,10.001,14.583,45.13,17.2,14.555,3,92,2,0,6,f,t
23951320,326,5.107,7.465,6.739,69.305,8.4,9.3,6,76,5,0,3,f,t
23951321,907,10.892,9.516,10.413,60.583,12,11.208,9,203,3,0,5,f,t
23951323,292,15.908,10.259,14.801,47.722,14.4,8.842,2,66,2,0,3,f,f
23951325,261,13.973,9.401,12.748,57.992,15.6,13.024,2,61,3,0,8,f,t
23951326,307,3.592,6.97,5.773,72.247,7.2,8.418,7,73,2,0,3,f,f
23951327,241,4.803,6.47,5.446,83.179,6.4,5.985,4,61,2,0,8,t,t
23951328,255,29.996,6.617,26.039,27.714,29.6,15.903,1,67,4,0,8,t,t
23954832,199,7.205,8.839,8.903,57.357,12.8,12.458,3,44,4,0,2,f,f
23951333,482,9.146,5.554,9.925,69.142,11.6,9.387,5,127,3,0,6,t,t
23951334,121,14.849,14.187,15.441,25.325,17.6,15.903,1,23,3,0,4,t,t
23951335,1351,18.515,10.549,17.223,38.817,18.8,14.732,8,302,4,0,5,f,f
23951338,335,7.758,6.414,9.217,66.826,12,11.208,4,85,4,0,8,f,t
23951339,474,2.412,4.011,4.152,88.093,5.6,6.258,10,128,5,0,12,f,t
23951340,1330,6.907,9.226,7.489,68.173,9.6,10.008,20,301,4,0,3,f,f
23951343,96,9.729,7.784,9.284,69.464,10.8,8.842,1,23,2,0,4,f,t
23951346,363,9.424,8.653,9.176,66.677,12,11.208,4,84,2,0,9,t,t
23951350,195,7.805,10.213,8.735,56.778,10.8,11.208,3,41,2,0,3,t,t
23951352,288,9.464,14.206,9.695,44.434,11.2,11.208,5,53,4,0,6,f,t
23951355,163,4.43,6.202,6.425,72.747,9.2,9.726,3,40,1,0,2,f,f
23951358,130,14.748,11.559,15.918,29.03,18,15.903,1,27,1,0,2,f,f
23951359,710,5.448,6.694,6.697,75.868,9.6,9.8,11,178,2,0,10,f,t
23951362,238,4.238,5.451,4.975,87.449,6.4,5.985,4,63,3,0,8,f,t
23954833,81,10.414,13.018,13.513,26.683,16.4,14.555,1,16,2,0,4,t,t
23951367,156,17.877,3.342,16.651,61.178,19.2,3.129,1,48,3,0,6,t,t
23951368,512,6.406,6.398,7.81,72.148,9.6,9.607,7,130,2,0,4,f,t
23951369,262,13.767,7.582,14.801,47.722,17.2,13.817,2,66,2,0,3,f,f
23951373,703,9.936,10.622,9.901,57.695,12.4,12.162,8,151,5,0,11,f,t
23955061,183,20.971,5.335,18.182,55.541,20.8,8.842,1,51,1,0,5,t,t
23951375,265,2.968,3.582,5.46,81.92,8,8.842,5,73,2,0,50,t,t
23951377,545,6.682,5.492,7.756,76.093,9.6,8.418,7,144,5,0,5,t,t
23951384,226,5.279,7.316,7.389,65.688,10.4,10.686,4,53,3,0,12,t,t
23951390,1076,16.743,9.963,16.104,42.202,20,16.439,7,246,2,0,2,f,f
23951392,84,8.893,9.24,9.209,62.876,9.6,8.842,1,19,2,0,2,f,f
23951396,406,22.818,7.645,20.033,42.27,22.8,13.817,2,102,1,0,12,f,t
23951400,1089,17.995,13.744,15.608,36.594,18,15.533,7,210,4,0,9,t,t
23951410,295,7.18,10.225,9.23,50.975,11.6,11.602,5,62,4,0,4,t,t
23951417,284,6.285,6.76,7.62,72.047,10,10.126,4,71,5,0,14,f,t
23951418,235,12.335,7.917,11.766,60.579,14,11.208,2,56,2,0,6,t,t
23951422,479,9.619,7.522,9.327,69.515,13.2,11.979,5,116,4,0,4,f,t
23951423,404,3.723,5.76,6.041,74.24,8,9.188,8,101,4,0,3,t,f
23951426,375,5.967,9.136,6.535,69.077,8.4,9.607,7,82,1,0,4,f,t
23951428,519,9.213,9.327,9.665,60.504,12,11.855,6,117,4,0,5,t,t
23951429,208,5.888,6.315,6.885,77.167,7.2,6.427,3,53,1,0,5,t,t
23951433,131,3.64,7.09,5.188,76.269,5.2,6.427,3,31,1,0,6,f,t
23951440,132,13.856,7.067,13.288,60.354,16.8,13.024,1,34,1,0,6,f,t
23951444,270,4.542,3.33,5.556,90.409,8.8,8.076,4,79,5,0,6,f,t
23951450,210,5.566,5.287,8.336,68.542,10.4,10.504,3,56,3,0,18,t,t
23951451,305,4.332,6.809,5.319,78.595,6.4,7.169,6,73,3,0,6,t,t
23951452,1047,23.255,9.066,19.884,40.848,22.8,14.555,5,248,2,0,19,f,t
23951453,1401,11.72,9.648,11.659,54.219,14.8,13.397,13,312,3,0,22,f,t
23951454,403,46.638,8.671,39.028,-11.979,43.2,22.076,1,97,5,0,4,f,t
23951458,159,9.973,12.466,10.194,50.476,11.2,11.208,2,32,4,0,2,f,f
23951465,369,6.962,9.368,9.228,52.654,11.2,11.208,6,80,2,0,4,t,t
23951460,427,7.921,6.274,8.068,76.047,10.8,9.889,5,109,4,0,6,t,t
23951461,370,12.748,7.14,13.032,58.034,15.6,12.458,3,95,2,0,9,t,t
23951462,1003,6.589,5.493,7.9,74.728,10.8,10.39,13,265,3,0,6,f,t
23951464,255,30.232,6.287,25.854,30.821,28,11.208,1,68,3,0,13,f,t
23951490,178,9.475,13.97,10.512,39.288,8,8.842,3,33,3,0,4,f,t
23951466,820,8.514,8.89,9.191,62.653,10.8,10.578,10,188,2,0,5,f,t
23951475,769,11.053,11.159,9.643,61.992,12.4,11.698,8,162,5,0,8,f,t
23951477,774,8.152,9.251,9.238,59.997,11.6,11.602,10,175,4,0,4,t,t
23951481,294,10.404,9.046,10.204,61.686,11.6,10.504,3,67,3,0,9,t,t
23951482,4402,65.239,53.711,51.901,-166.313,41.6,32.537,6,373,4,0,14,f,t
23951484,215,24.323,7.651,20.985,40.792,25.2,15.903,1,54,2,0,6,f,t
23951485,304,10.253,7.397,10.295,65.188,12.8,11.208,3,74,2,0,7,f,t
23951487,238,8.118,8.688,10.011,55.943,12,11.855,3,55,2,0,2,t,f
23951491,130,5.079,5.721,7.699,70.145,10,10.126,2,34,3,0,5,t,t
23951535,343,5.782,8.101,6.726,69.994,8,8.842,6,78,4,0,2,f,f
23951502,320,33.994,14.117,29.209,-2.139,32.8,22.919,1,63,2,0,3,f,f
23951504,600,7.588,8.624,8.08,68.081,9.2,9.188,8,139,2,0,6,f,t
23951506,282,11.372,12.34,11.487,46.55,14.4,13.559,3,57,4,0,8,f,t
23951507,291,6.47,6.679,7.692,72.421,10.4,10.126,4,73,2,0,2,t,f
23951509,265,28.62,13.65,23.782,18.957,25.6,17.122,1,53,5,0,5,f,f
23951510,11499,281.418,26.112,222.121,-538.01,228.4,79.632,3,1616,4,0,6,t,t
23951511,364,13.795,11.41,13.077,46.43,16,14.555,3,76,4,0,5,t,t
23951514,376,9.018,6.269,10.364,63.506,13.2,11.698,4,96,3,0,4,f,t
23951516,49,5.051,8.437,4.791,80.306,4.4,3.129,1,11,2,0,8,f,t
23951517,197,9.756,6.88,10.822,61.11,12.8,11.208,2,49,1,0,9,t,t
23951518,331,5.19,5.609,7.607,71.512,11.2,11.208,5,87,4,0,8,f,t
23951520,202,5.035,4.832,6.364,82.092,8.4,7.794,3,55,2,0,14,t,t
23951522,809,17.612,8.388,15.889,51.324,18.4,13.024,5,197,5,0,4,f,t
23951524,510,6.974,7.822,9.004,61.552,12.4,12.29,7,122,2,0,5,f,t
23951526,221,24.217,11.896,21.068,27.73,23.6,17.122,1,47,3,0,4,f,t
23951531,164,17.91,7.76,17.093,45.542,21.2,15.903,1,41,3,0,8,f,t
23951534,786,20.292,19.368,16.611,21.565,18.4,16.404,5,128,2,0,10,f,t
23951540,301,3.951,4.56,7.233,72.769,9.6,9.889,5,83,2,0,16,t,t
23951541,254,7.327,4.572,9.019,71.963,10.8,8.842,3,70,2,0,2,f,f
23951543,263,13.787,6.98,13.982,55.378,16.8,13.024,2,68,2,0,5,t,t
23951544,717,8.07,8.488,9.17,62.368,11.2,11.208,9,167,3,0,6,f,t
23951547,462,13.593,12.46,12.764,44.965,14,13.024,4,93,3,0,32,f,t
23951548,432,8.448,7.433,9.682,63.051,12.4,11.602,5,105,2,0,6,f,t
23951550,1702,137.131,23.668,107.442,-222.84,112.8,51.603,1,254,2,0,8,t,t
23951559,497,10.077,7.594,9.7,68.265,12.8,11.208,5,120,4,0,4,f,t
23951564,852,19.215,13.894,17.98,26.355,19.2,16.404,5,169,4,0,19,t,t
23951566,334,8.269,10.711,9.972,48.15,12.4,12.341,5,69,2,0,5,f,t
23951571,291,5.163,8.767,6.215,63.863,6,7.645,8,60,5,0,9,f,t
23951577,197,6.408,8.425,5.012,86.441,8.4,8.842,3,46,3,0,4,t,t
23951594,145,15.542,6.675,14.756,56.949,16,8.842,1,38,1,0,7,t,t
23951596,273,7.739,9.454,8.563,59.945,10,10.686,4,59,3,0,2,t,f
23951599,948,12.358,7.477,12.245,58.478,13.6,10.686,8,230,4,0,2,f,f
23951600,448,7.31,8.094,8.332,66.792,10,10.126,6,106,3,0,2,f,f
23951608,492,9.027,10.032,10.332,53.048,13.2,12.745,6,108,5,0,4,f,t
23951610,664,14.42,9.273,12.315,60.201,15.2,11.979,5,150,5,0,17,f,t
23951611,442,6.846,7.305,8.147,68.715,10.8,10.504,6,108,2,0,12,t,t
23951613,455,50.876,10.219,40.733,-13.522,43.6,18.244,1,103,2,0,12,f,t
23951618,223,11.122,5.462,11.715,63.615,13.6,10.126,2,59,1,0,12,t,t
23951620,255,13.268,6.957,13.907,54.131,16.8,13.024,2,66,5,0,2,f,f
23951625,537,6.239,7.719,7.53,69.798,8.8,9.188,8,129,2,0,9,f,t
23981259,147,6.29,5.985,6.415,82.913,8.4,7.169,2,38,3,0,2,f,f
23951629,432,15.491,8.904,14.526,52.068,17.6,14.068,3,103,4,0,10,f,t
23951630,594,32.274,11.967,25.463,24.719,28.8,17.122,2,126,3,0,4,t,t
23951633,276,14.819,9.21,14.513,48.9,18,15.248,2,65,2,0,2,t,f
23951635,612,6.048,7.072,6.114,81.114,8,8.167,9,151,5,0,6,t,t
23951641,513,8.705,8.38,10.402,56.11,12.4,11.855,6,120,5,0,4,t,t
23951642,302,10.222,7.567,10.388,63.928,12,10.504,3,73,3,0,2,f,f
23951648,598,12.646,8.18,12.648,54.612,16.8,14.555,5,141,3,0,15,t,t
23951791,196,0.166,2.579,2.124,95.867,6.4,7.794,6,54,5,0,3,f,f
23951650,836,15.013,9.451,15.239,43.694,18.4,15.47,6,195,4,0,5,f,t
23951651,206,6.121,9.776,7.205,63.002,9.6,10.126,4,44,3,0,2,f,f
23951656,364,20.205,7.504,17.87,48.878,19.6,10.126,2,92,2,0,4,t,t
23951659,312,4.414,6.702,5.333,79.092,6.4,7.169,6,75,4,0,8,f,t
23951661,659,27.693,3.321,26.088,28.548,28.4,13.559,3,203,1,0,9,f,t
23951662,304,9.934,12.043,9.337,54.84,11.2,11.208,4,60,2,0,6,f,t
23951665,234,25.98,9.723,24.7,14.158,27.2,19.287,1,54,2,0,4,f,t
23951666,190,9.083,6.039,9.859,68.016,11.2,8.842,2,49,5,0,2,f,f
23951667,956,51.928,11.534,42.051,-22.967,45.2,22.076,2,206,3,0,6,t,t
23951669,215,5.567,4.664,8.28,70.728,10,9.726,3,59,2,0,5,t,t
23951671,38,2.957,6.069,2.342,94.3,3.6,3.129,1,9,1,0,6,t,t
23951673,192,21.101,10.5,20.389,25.469,23.6,18.244,1,43,3,0,7,f,t
23951684,143,7.23,8.723,7.293,72.16,10,10.126,2,33,2,0,4,t,t
23951675,184,20.757,6.318,19.414,43.149,22.8,14.555,1,49,2,0,4,f,t
23951678,339,9.234,9.823,9.344,61.468,11.2,11.208,4,75,3,0,2,f,f
23951680,328,7.558,6.476,8.283,72.634,9.6,8.842,4,83,1,0,6,f,t
23951681,137,5.756,6.255,7.081,75.467,10,10.126,2,35,3,0,2,t,f
23951685,316,11.016,8.352,11.889,53.755,15.2,14.068,3,74,2,0,2,f,f
23951686,83,8.645,8.93,8.588,67.329,11.6,11.208,1,19,2,0,10,t,t
23951690,328,2.961,5.199,4.964,80.848,7.6,8.418,7,84,4,0,5,f,t
23951694,341,4.929,8.284,6.477,68.221,8.8,9.607,7,77,2,0,6,t,t
23951696,341,11.361,6.031,11.505,67.2,14,10.504,3,92,3,0,8,t,t
23951697,203,10.489,8.11,10.733,60.863,14.4,13.024,2,48,2,0,11,t,t
23951704,605,11.323,10.611,10.469,58.594,11.6,10.864,6,130,5,0,20,t,t
23951705,210,6.175,9.687,7.153,63.816,8.8,9.516,4,45,3,0,8,t,t
23951707,216,4.893,7.146,5.81,76.117,8.4,9.516,4,51,4,0,2,f,f
23951716,161,7.315,6.329,8.234,72.54,10.8,10.126,2,41,1,0,7,f,t
23951719,179,8.134,5.165,9.012,73.2,10.4,7.169,2,48,3,0,4,f,t
23951745,149,8.086,9.794,8.724,61.906,10,10.126,2,33,2,0,2,f,f
23951723,373,2.482,5.572,4.802,79.234,6.4,7.794,9,94,4,0,14,f,t
23951724,800,10.864,9.672,9.926,63.53,14,13.024,8,178,3,0,13,t,t
23951731,283,6.219,6.677,7.287,74.43,10.4,10.686,4,71,3,0,10,t,t
23951732,237,13.208,10.571,13.328,44.929,16.8,15.248,2,51,2,0,5,f,t
23951738,316,7.79,8.017,8.243,69.364,11.2,11.208,4,75,5,0,9,f,t
23951740,3149,31.557,23.917,27.018,-23.029,30.4,24.917,11,467,4,0,17,f,t
23951742,187,20.748,13.185,16.619,43.591,21.2,17.122,1,38,5,0,12,t,t
23951743,1163,11.604,9.958,10.956,57.966,12.8,11.741,11,256,2,0,9,t,t
23951746,733,20.505,13.975,18.16,29.43,19.6,15.58,4,145,3,0,4,t,f
23951748,495,18.201,6.456,16.393,55.31,18.4,10.504,3,131,3,0,7,f,t
23951749,167,8.488,8.421,9.261,63.396,11.6,11.208,2,39,2,0,5,t,t
23951750,184,20.903,5.875,18.778,49.489,21.6,11.208,1,50,1,0,6,f,t
23951751,512,4.485,4.588,5.511,86.946,7.6,7.169,8,141,2,0,7,f,t
23951753,910,32.057,16.489,27.173,-1.201,29.6,21.787,3,166,3,0,12,t,t
23951754,362,5.712,7.284,7.01,70.035,8.4,8.842,6,85,5,0,9,f,t
23951757,208,6.279,7.222,8.856,61.851,9.6,9.726,3,51,1,0,2,f,f
23951758,426,15.301,9.291,13.576,57.1,16.4,12.458,3,100,5,0,2,f,f
23951763,169,-0.577,2.379,2.78,89.084,5.2,7.169,6,47,2,0,6,t,t
23951765,345,12.507,9.59,12.35,52.235,14.8,13.559,3,77,3,0,11,t,t
23951767,247,8.121,7.858,7.08,79.331,8.8,7.794,3,59,3,0,9,t,f
23951769,373,12.87,7.085,13.238,57.149,16,12.458,3,96,3,0,4,f,t
23951770,629,4.661,7.064,5.171,80.107,6.8,7.794,12,149,4,0,10,f,t
23951771,140,6.802,8.188,6.578,77.288,11.2,11.208,2,33,3,0,4,f,t
23951777,165,9.157,10.196,8.147,68.715,11.6,11.208,2,36,4,0,4,f,f
23951779,609,12.596,7.492,12.59,59.66,16.4,13.663,5,154,5,0,7,f,t
23951786,493,8.536,8.897,8.359,68.68,10.4,10.504,6,113,3,0,11,f,t
23951787,312,7.28,7.066,8.775,66.439,13.2,12.603,4,77,5,0,14,t,t
23951788,175,7.014,10.058,7.717,61.7,11.2,11.208,3,37,3,0,2,f,f
23951794,185,20.997,5.993,18.542,51.181,21.6,11.208,1,50,4,0,6,t,t
23951796,394,15.504,13.338,14.649,35.755,18,16.322,3,77,4,0,6,t,t
23951797,147,2.546,3.846,4.95,83.322,8,8.842,3,40,1,0,10,t,t
23951799,248,8.563,8.827,9.209,62.876,13.2,12.458,3,57,2,0,3,f,f
23951800,845,13.59,11.005,13.236,45.709,16.4,14.757,7,179,4,0,10,f,f
23951802,298,32.208,12.51,27.432,8.818,30.4,20.267,1,62,4,0,7,t,t
23951806,139,15.189,10.61,15.152,41.647,18.8,15.903,1,31,2,0,4,f,t
23951807,518,11.046,9.056,10.314,63.15,13.2,11.979,5,118,4,0,4,f,f
23951809,258,29.17,8.71,25.909,19.734,26.4,13.024,1,62,2,0,13,t,t
23951812,324,13.517,13.98,14.357,28.939,17.6,15.903,3,62,1,0,4,t,f
23951814,105,10.023,4.15,10.584,74.396,12.4,3.129,1,31,1,0,6,t,t
23951815,1048,36.115,23.022,30.09,-26.269,31.2,24.248,3,159,4,0,19,f,t
23951816,211,10.205,4.627,10.572,70.921,13.6,10.126,2,58,5,0,9,t,t
23951819,2058,35.463,21.269,30.311,-25.185,31.6,24.377,6,327,4,0,9,t,t
23951820,280,8.887,6.106,10.159,64.975,12.8,11.208,3,72,4,0,7,t,t
23951827,325,5.568,6.833,6.607,76.548,8.8,8.842,5,81,4,0,6,f,t
23951828,674,18.416,8.705,16.594,48.228,19.2,13.817,4,162,5,0,6,f,t
